league,match_date,round_number,home_team,away_team,home_score,away_score,team,venue,ball_possession,total_shots,shots_on_target,shots_off_target,shots_inside_box,shots_outside_box,blocked_shots,expected_goals,big_chances,big_chances_scored,big_chances_missed,passes,accurate_passes,pass_accuracy_pct,long_balls_total,long_balls_value,long_balls_pct,crosses_total,crosses_value,crosses_pct,dribbles_total,dribbles_value,dribbles_pct,duels,ground_duels_total,ground_duels_value,ground_duels_pct,aerial_duels_total,aerial_duels_value,aerial_duels_pct,total_tackles,tackles,tackles_won,fouls,yellow_cards,offsides,corner_kicks,throw_ins,goal_kicks,free_kicks,clearances,interceptions,recoveries,dispossessed,hit_woodwork,through_balls,total_saves,goalkeeper_saves,big_saves,high_claims,goals_prevented,errors_lead_to_a_goal,errors_lead_to_a_shot,final_third_phase_total,final_third_phase_value,final_third_phase_pct,final_third_entries,touches_in_penalty_area,fouled_in_final_third,attack,attack_pct,ball_safe,ball_safe_pct,dangerous_attack,dangerous_attack_pct,xg_actual
liga_mx_apertura_2026,2026-08-22,5,Tigres UANL,Atlante FC,2,0,Tigres UANL,home,67,18,4,6,11,7,8,1.17,1,1,0,611,533,87.2,69,41,59,14,4,29,26,12,46,52,105,53,50,27,16,59,26,26,85,15,0,5,5,20,4,16,18,12,56,16,0,,4,4,1,0,1.03,,0,165,118,72,68,29,3,112,31,99,40,53,29,1.17
liga_mx_apertura_2026,2026-08-22,5,Tigres UANL,Atlante FC,2,0,Atlante FC,away,33,11,4,4,8,3,3,1.14,1,0,1,298,218,73.2,37,9,24,7,1,14,20,9,45,48,105,52,50,27,11,41,30,30,70,16,2,0,1,26,6,14,23,13,54,15,0,,2,2,0,1,-1.33,,1,67,45,67,34,13,2,71,20,84,59,26,21,1.14
liga_mx_apertura_2026,2026-08-22,5,Club León,CF Monterrey,2,0,Club León,home,35,11,5,6,8,3,0,1.71,4,2,2,339,270,79.6,53,23,43,8,2,25,12,7,58,52,71,35,49,13,9,69,18,18,67,11,1,1,3,20,11,11,40,5,49,8,0,,4,4,1,3,1.53,,1,67,43,64,34,17,2,66,21,86,52,23,27,1.71
liga_mx_apertura_2026,2026-08-22,5,Club León,CF Monterrey,2,0,CF Monterrey,away,65,20,4,12,10,10,4,1.41,2,0,2,599,553,92.3,42,29,69,50,9,18,24,12,50,48,71,36,51,13,4,31,13,13,62,12,3,2,10,17,7,11,14,9,52,6,1,,3,3,0,0,0.31,,0,179,147,82,59,37,2,115,31,90,31,56,38,1.32
liga_mx_apertura_2026,2026-08-18,4,CF Pachuca,Club Puebla,2,3,CF Pachuca,home,56,22,4,13,15,7,5,2.25,3,2,1,448,380,84.8,63,40,63,30,8,27,17,12,71,59,69,38,55,27,19,70,13,13,77,10,,1,5,19,8,14,15,6,41,12,0,,2,2,,0,-0.46,,,144,106,74,80,29,1,,,,,,,2.25
liga_mx_apertura_2026,2026-08-18,4,CF Pachuca,Club Puebla,2,3,Club Puebla,away,44,12,5,4,9,3,3,2.27,2,2,0,360,289,80.3,63,27,43,20,1,5,12,7,58,41,69,31,45,27,8,30,17,17,53,15,,0,3,18,20,9,33,8,41,8,1,,2,2,,1,-0.51,,,112,75,67,64,21,3,,,,,,,2.27
liga_mx_apertura_2026,2026-08-18,4,Club Necaxa,Club León,1,2,Club Necaxa,home,61,25,8,11,12,13,6,1.22,1,1,0,432,375,86.8,67,46,69,37,9,24,23,12,52,46,83,37,45,22,11,50,13,13,69,15,2,,7,23,8,14,13,3,50,11,0,,5,5,2,0,-0.23,,0,158,129,82,72,32,6,,,,,,,1.19
liga_mx_apertura_2026,2026-08-18,4,Club Necaxa,Club León,1,2,Club León,away,39,16,7,4,7,9,5,0.97,4,1,3,282,203,72.0,56,16,29,12,3,25,13,9,69,54,83,46,55,22,11,50,22,22,68,14,1,,3,13,16,15,36,2,42,9,0,,7,7,0,1,0.44,,1,82,47,57,44,21,4,,,,,,,0.97
liga_mx_apertura_2026,2026-08-17,4,Club Tijuana,Cruz Azul,2,1,Club Tijuana,home,43,13,4,7,9,4,2,1.81,6,1,5,364,313,86.0,56,33,59,12,5,42,18,9,50,53,84,43,51,14,9,64,21,21,48,13,2,6,5,14,9,15,36,17,47,7,0,,5,5,1,1,0.3,1,1,58,39,67,36,18,0,,,,,,,1.4
liga_mx_apertura_2026,2026-08-17,4,Club Tijuana,Cruz Azul,2,1,Cruz Azul,away,57,15,6,5,7,8,4,1.3,2,1,1,495,404,81.6,51,26,51,11,2,18,25,12,48,47,84,41,49,14,5,36,16,16,69,15,4,1,6,13,11,13,15,2,40,8,0,,2,2,0,0,0.0,0,0,162,115,71,67,28,6,,,,,,,0.85
