league,match_date,round_number,home_team,away_team,home_score,away_score,team,venue,ball_possession,total_shots,shots_on_target,shots_off_target,shots_inside_box,shots_outside_box,blocked_shots,expected_goals,big_chances,big_chances_scored,big_chances_missed,passes,accurate_passes,pass_accuracy_pct,long_balls_total,long_balls_value,long_balls_pct,crosses_total,crosses_value,crosses_pct,dribbles_total,dribbles_value,dribbles_pct,duels,ground_duels_total,ground_duels_value,ground_duels_pct,aerial_duels_total,aerial_duels_value,aerial_duels_pct,total_tackles,tackles,tackles_won,fouls,yellow_cards,offsides,corner_kicks,throw_ins,goal_kicks,free_kicks,clearances,interceptions,recoveries,dispossessed,hit_woodwork,through_balls,total_saves,goalkeeper_saves,big_saves,high_claims,goals_prevented,errors_lead_to_a_goal,errors_lead_to_a_shot,final_third_phase_total,final_third_phase_value,final_third_phase_pct,final_third_entries,touches_in_penalty_area,fouled_in_final_third,attack,attack_pct,ball_safe,ball_safe_pct,dangerous_attack,dangerous_attack_pct,xg_actual
k_league_1_2026,2026-07-26,20,FC Seoul,Ulsan HD,1,3,Ulsan HD,away,30,8,4,2,5,3,2,,3,2,1,228,156,68.4,49,20,41,10,1,10,6,3,50,52,54,29,54,42,21,50,20,20,70,,2,1,3,14,18,6,38,9,38,5,0,,1,1,,2,,0,,54,29,54,29,15,1,39,10,61,61,19,29,0.93
k_league_1_2026,2026-07-26,20,FC Anyang,Gangwon FC,2,1,FC Anyang,home,40,12,3,7,8,4,2,1.66,3,2,1,303,217,71.6,44,18,41,7,3,43,7,5,71,53,50,27,54,41,21,51,13,13,69,12,2,1,2,24,9,9,30,7,46,9,0,,7,7,,1,,,1,68,36,53,38,15,2,65,29,71,53,24,18,1.22
k_league_1_2026,2026-07-26,20,FC Anyang,Gangwon FC,2,1,Gangwon FC,away,60,19,7,6,14,5,6,2.2,1,1,0,463,385,83.2,57,34,60,24,4,17,7,1,14,47,50,23,46,41,20,49,11,11,82,9,0,0,10,22,7,12,17,13,43,7,1,,1,1,,0,,,0,181,131,72,76,36,0,96,28,75,30,60,42,2.5
k_league_1_2026,2026-07-25,20,Pohang Steelers,Jeonbuk Hyundai Motors,0,2,Pohang Steelers,home,58,18,4,5,11,7,9,,0,0,0,536,482,89.9,39,21,54,32,6,19,6,1,17,35,43,15,35,26,9,35,6,6,67,9,1,1,7,17,9,9,9,8,35,7,0,,2,2,,0,,,,135,103,76,51,32,1,94,35,64,44,54,21,1.65
k_league_1_2026,2026-07-25,20,Pohang Steelers,Jeonbuk Hyundai Motors,0,2,Jeonbuk Hyundai Motors,away,42,10,4,4,4,6,2,,2,1,1,396,341,86.1,42,19,45,8,1,13,12,7,58,65,43,28,65,26,17,65,12,12,58,9,1,3,1,6,13,9,40,6,39,1,0,,4,4,,4,,,,49,32,65,22,11,0,56,15,64,54,23,31,1.14
k_league_1_2026,2026-07-25,20,Gimcheon Sangmu FC,Daejeon Hana Citizen,3,2,Gimcheon Sangmu FC,home,47,15,5,4,9,6,6,,1,1,0,431,342,79.4,62,29,47,10,3,30,9,4,44,47,58,23,40,28,17,61,12,12,83,15,3,1,3,17,8,8,30,10,47,10,0,,1,1,1,,,0,,119,80,67,55,18,0,87,19,83,58,33,23,1.19
k_league_1_2026,2026-07-25,20,Gimcheon Sangmu FC,Daejeon Hana Citizen,3,2,Daejeon Hana Citizen,away,53,12,3,6,9,3,3,,4,2,2,467,372,79.7,64,25,39,30,9,30,14,6,43,53,58,35,60,28,11,39,15,15,47,8,1,0,6,17,9,15,13,8,50,4,0,,2,2,0,,,1,,141,96,68,67,31,2,110,35,90,43,45,22,1.58
k_league_1_2026,2026-07-22,19,Gwangju FC,Gimcheon Sangmu FC,1,1,Gwangju FC,home,38,2,1,0,2,0,1,,1,1,,301,234,77.7,44,18,41,6,2,33,7,3,43,45,48,25,52,30,10,33,13,13,54,7,1,1,1,10,12,11,25,6,26,6,0,1,1,1,,1,,,1,33,14,42,31,5,,39,17,54,72,18,11,0.34
k_league_1_2026,2026-07-22,19,Gwangju FC,Gimcheon Sangmu FC,1,1,Gimcheon Sangmu FC,away,62,18,2,8,15,3,8,,0,0,,490,415,84.7,54,31,57,26,9,35,11,6,55,55,48,23,48,30,20,67,10,10,70,11,0,0,11,19,4,7,5,11,31,8,0,0,0,0,,0,,,0,140,92,66,72,56,,67,21,54,43,47,36,1.19
k_league_1_2026,2026-07-22,19,FC Seoul,Pohang Steelers,3,1,FC Seoul,home,42,16,8,4,14,2,4,,2,1,1,319,276,86.5,28,12,43,17,4,24,16,8,50,43,45,20,44,22,9,41,7,7,86,,0,2,7,12,5,5,13,10,30,4,1,,3,3,,1,,,,110,89,81,46,38,2,63,22,47,28,44,50,1.88
k_league_1_2026,2026-07-22,19,FC Seoul,Pohang Steelers,3,1,Pohang Steelers,away,58,8,3,2,4,4,3,,2,0,2,459,409,89.1,43,20,47,8,1,13,9,5,56,57,45,25,56,22,13,59,12,12,33,,1,1,3,11,8,8,29,7,26,3,1,,5,5,,0,,,,58,35,60,34,9,0,56,18,55,65,25,17,1.68
k_league_1_2026,2026-07-22,19,Bucheon FC 1995,FC Anyang,2,3,Bucheon FC 1995,home,56,16,6,6,6,10,4,1.17,2,1,1,495,427,86.3,53,27,51,26,9,35,9,3,33,50,53,26,49,29,15,52,10,10,60,12,2,1,3,18,5,14,14,10,35,3,0,0,5,5,,,,1,1,154,120,78,83,21,5,82,30,66,32,40,38,2.04
k_league_1_2026,2026-07-22,19,Bucheon FC 1995,FC Anyang,2,3,FC Anyang,away,44,18,8,3,7,11,7,1.46,3,3,0,394,322,81.7,37,20,54,13,6,46,13,8,62,50,53,27,51,29,14,48,9,9,67,14,2,2,5,12,8,12,40,5,36,5,0,1,4,4,,,,0,1,108,73,68,44,24,2,62,23,63,47,30,30,1.05
k_league_1_2026,2026-07-21,19,Ulsan HD,Incheon United,1,2,Ulsan HD,home,45,10,4,5,5,5,1,,1,0,1,382,302,79.1,41,9,22,12,5,42,12,5,42,57,62,34,55,26,16,62,21,21,76,8,1,2,3,16,9,8,32,8,39,7,0,,5,5,,1,,,1,87,53,61,37,23,2,48,17,59,64,28,19,0.61
k_league_1_2026,2026-07-21,19,Ulsan HD,Incheon United,1,2,Incheon United,away,55,22,8,8,15,7,6,,2,2,0,467,402,86.1,51,23,45,25,6,24,16,6,38,43,62,28,45,26,10,38,14,14,79,8,4,5,2,20,9,7,19,7,41,11,1,,3,3,,0,,,0,142,110,77,73,41,3,80,25,67,37,52,38,3.64
k_league_1_2026,2026-07-21,19,Jeonbuk Hyundai Motors,Daejeon Hana Citizen,0,0,Jeonbuk Hyundai Motors,home,60,16,2,9,10,6,5,,2,,2,553,503,91.0,30,19,63,22,7,32,17,5,29,40,57,24,42,28,10,36,15,15,60,10,2,2,5,19,7,4,25,11,38,8,0,,2,2,,1,,,,131,108,82,48,27,2,90,22,86,40,61,38,2.16
k_league_1_2026,2026-07-21,19,Jeonbuk Hyundai Motors,Daejeon Hana Citizen,0,0,Daejeon Hana Citizen,away,40,11,2,6,8,3,3,,0,,0,364,300,82.4,53,32,60,19,7,37,14,3,21,60,57,33,58,28,18,64,20,20,65,5,0,1,5,12,11,10,22,8,35,4,0,,2,2,,0,,,,100,57,57,65,26,1,72,28,74,50,42,22,0.92
k_league_1_2026,2026-07-21,19,Jeju SK,Gangwon FC,1,1,Jeju SK,home,57,12,4,5,10,2,3,,1,1,0,440,355,80.7,61,26,43,23,4,17,16,7,44,46,62,26,42,41,21,51,9,9,44,11,2,2,5,17,6,10,14,8,50,9,0,1,5,5,,,,,,116,81,70,60,18,0,113,32,94,47,48,21,0.78
k_league_1_2026,2026-07-21,19,Jeju SK,Gangwon FC,1,1,Gangwon FC,away,43,11,6,3,6,5,2,,2,0,2,346,247,71.4,59,18,31,9,2,22,12,7,58,54,62,36,58,41,20,49,18,18,67,10,1,1,2,16,8,11,30,10,46,4,0,0,3,3,,,,,,118,64,54,71,12,1,76,30,75,44,29,26,0.62
k_league_1_2026,2026-07-19,18,FC Anyang,Gwangju FC,1,1,FC Anyang,home,48,7,4,2,4,3,1,,3,1,2,423,370,87.5,35,19,54,14,4,29,13,2,15,45,53,21,40,23,13,57,11,11,64,15,1,1,3,11,7,8,33,12,41,3,0,1,3,3,,0,,,,88,61,69,43,19,2,79,17,72,57,43,26,1.24
k_league_1_2026,2026-07-19,18,FC Anyang,Gwangju FC,1,1,Gwangju FC,away,52,15,4,4,10,5,7,,4,1,3,456,394,86.4,36,21,58,26,6,23,11,5,45,55,53,32,60,23,10,43,14,14,79,9,2,0,7,16,3,15,15,11,39,5,0,0,3,3,,1,,,,115,83,72,64,26,1,105,26,85,42,55,32,1.37
k_league_1_2026,2026-07-19,18,Bucheon FC 1995,FC Seoul,1,3,Bucheon FC 1995,home,31,14,4,6,10,4,4,,1,0,1,206,129,62.6,51,15,29,14,8,57,22,7,32,46,73,32,44,32,16,50,16,16,56,,4,3,5,20,10,9,23,10,35,5,0,0,2,2,,,,,0,60,28,47,43,19,2,55,23,60,49,35,28,1.35
k_league_1_2026,2026-07-19,18,Bucheon FC 1995,FC Seoul,1,3,FC Seoul,away,69,17,5,7,9,8,5,,4,3,1,486,409,84.2,53,26,49,15,5,33,20,8,40,54,73,41,56,32,16,50,20,20,70,,3,0,4,23,8,13,21,9,41,4,0,1,2,2,,,,,1,106,71,67,51,22,3,88,25,81,42,45,33,1.96
k_league_1_2026,2026-07-18,18,Incheon United,Jeonbuk Hyundai Motors,1,0,Incheon United,home,42,12,7,4,7,5,1,1.59,1,1,0,383,322,84.1,51,19,37,9,2,22,8,2,25,40,56,24,43,26,9,35,12,12,75,12,0,2,2,16,6,10,21,12,50,7,0,1,6,6,1,,,,,102,70,69,47,13,2,79,28,81,46,39,26,1.24
k_league_1_2026,2026-07-18,18,Incheon United,Jeonbuk Hyundai Motors,1,0,Jeonbuk Hyundai Motors,away,58,12,6,3,9,3,3,1.47,1,0,1,531,467,87.9,56,35,63,21,5,24,14,7,50,60,56,32,57,26,17,65,13,13,23,10,1,5,4,17,10,12,13,13,50,5,0,1,6,6,0,,,,,125,92,74,61,21,2,94,21,83,59,42,20,0.73
k_league_1_2026,2026-07-18,18,Gangwon FC,Gimcheon Sangmu FC,2,0,Gangwon FC,home,55,16,5,5,8,8,6,2.05,3,,3,395,313,79.2,46,21,46,27,8,30,10,3,30,50,69,32,46,34,20,59,17,17,65,11,3,5,12,18,4,13,16,6,53,12,1,,2,2,1,1,,0,,141,99,70,59,31,2,83,25,57,27,61,48,1.88
k_league_1_2026,2026-07-18,18,Gangwon FC,Gimcheon Sangmu FC,2,0,Gimcheon Sangmu FC,away,45,7,2,2,4,3,3,0.97,2,,2,327,241,73.7,52,18,35,14,4,29,17,7,41,50,69,37,54,34,14,41,19,19,58,13,2,1,3,25,12,11,32,13,39,7,0,,3,3,1,0,,2,,80,49,61,51,11,2,58,23,75,59,34,18,0.75
k_league_1_2026,2026-07-18,18,Daejeon Hana Citizen,Ulsan HD,2,2,Daejeon Hana Citizen,home,52,18,3,8,13,5,7,2.05,3,2,1,477,407,85.3,67,40,60,32,9,28,14,7,50,56,47,23,49,31,21,68,9,9,67,7,1,0,6,16,5,7,14,15,52,8,0,1,2,2,1,0,,,,183,135,74,90,34,1,109,30,81,36,53,34,1.76
k_league_1_2026,2026-07-18,18,Daejeon Hana Citizen,Ulsan HD,2,2,Ulsan HD,away,48,8,4,3,6,2,1,1.1,2,1,1,449,378,84.2,43,19,44,14,4,29,5,2,40,44,47,24,51,31,10,32,15,15,47,7,0,1,3,12,16,7,29,11,43,6,0,0,1,1,0,1,,,,82,59,72,51,16,2,78,27,77,53,31,20,1.59
k_league_1_2026,2026-07-12,17,Jeju SK,Daejeon Hana Citizen,0,0,Jeju SK,home,57,16,3,7,8,8,6,0.91,,,,445,360,80.9,47,13,28,18,4,22,10,8,80,62,42,28,67,42,24,57,11,11,55,7,1,2,7,16,8,10,37,8,42,3,0,,2,2,1,0,,,0,119,79,66,60,22,1,74,29,66,42,38,29,0.9
k_league_1_2026,2026-07-12,17,Jeju SK,Daejeon Hana Citizen,0,0,Daejeon Hana Citizen,away,43,8,2,5,5,3,1,0.61,,,,328,243,74.1,56,24,43,25,3,12,12,3,25,38,42,14,33,42,18,43,5,5,60,10,1,4,9,20,10,7,27,5,39,2,1,,3,3,2,1,,,1,98,55,56,45,15,1,81,21,73,48,40,31,0.5
